ACRES_AG_1MI,BIRD_COUNT,Barns,COUNTYNAME,Operation,APP_RATE,Status,WASTE_OUTPUT,TYPE,X,Y,MMBTU_potential
331,53544,4,Alexander,Unknown,2924,Unknown,484,Poultry - Broiler,-81.101,35.8,3695.532533884329
377,53544,4,Alexander,Unknown,2568,Unknown,484,Poultry - Broiler,-81.0822,35.8077,3695.532533884329
226,8245,1,Iredell,Unknown,1115,Unknown,126,Poultry - Layer,-80.976,35.8141,962.0601224574906
351,16490,2,Iredell,Unknown,1436,Unknown,252,Poultry - Layer,-80.7718,35.7882,1924.1202449149812
417,8245,1,Iredell,Unknown,604,Unknown,126,Poultry - Layer,-80.7645,35.8065,962.0601224574906
394,89400,5,Rowan,CASE FARMS LLC,3802,Unknown,749,Poultry - Broiler,-80.6534,35.7737,5718.912950163972
285,35760,2,Rowan,Unknown,2105,Unknown,300,Poultry - Broiler,-80.5711,35.7923,2290.6193391845013
404,16212,3,Davie,Unknown,1064,Unknown,215,Poultry - Pullet,-80.5355,35.7981,1641.6105264155592
16,27720,3,Burke,Unknown,31875,Unknown,255,Poultry - Broiler,-81.5141,35.771,1947.026438306826
60,11240,2,Caldwell,Unknown,2700,Unknown,81,Poultry - Broiler,-81.3973,35.7772,618.4672215798154
475,78568,4,Catawba,Unknown,2547,Unknown,605,Poultry - Broiler,-81.2,35.7636,4619.415667355411
204,49470,6,Iredell,Unknown,7402,Unknown,755,Poultry - Layer,-81.0886,35.7859,5764.725336947662
285,16490,2,Iredell,Unknown,1768,Unknown,252,Poultry - Layer,-80.81,35.7751,1924.1202449149812
294,16490,2,Iredell,Unknown,1714,Unknown,252,Poultry - Layer,-80.7629,35.7935,1924.1202449149812
322,107280,6,Rowan,MONTEITH FARMS LLC,5584,Unknown,899,Poultry - Broiler,-80.7147,35.782,6864.222619756222
246,10808,2,Davie,Unknown,1163,Unknown,143,Poultry - Pullet,-80.5285,35.7959,1091.861885011279
430,16490,2,Iredell,Unknown,1172,Unknown,252,Poultry - Layer,-81.0674,35.7712,1924.1202449149812
310,32980,4,Iredell,Unknown,3245,Unknown,503,Poultry - Layer,-80.9875,35.7433,3840.6050920326807
162,36960,4,Burke,Unknown,4210,Unknown,341,Poultry - Broiler,-81.4377,35.7369,2603.6706488730497
497,19642,1,Catawba,Unknown,608,Unknown,151,Poultry - Broiler,-81.0855,35.7301,1152.9450673895324
191,8245,1,Iredell,Unknown,1319,Unknown,126,Poultry - Layer,-80.9534,35.7333,962.0601224574906
24,16490,2,Iredell,RIVERSIDE ACRES LLC,21000,Unknown,252,Poultry - Layer,-81.0428,35.7139,1924.1202449149812
161,16490,2,Iredell,Unknown,3130,Unknown,252,Poultry - Layer,-81.0194,35.7283,1924.1202449149812
79,8245,1,Iredell,Unknown,3190,Unknown,126,Poultry - Layer,-80.8241,35.718,962.0601224574906
236,35760,2,Rowan,Unknown,2542,Unknown,300,Poultry - Broiler,-80.5385,35.7203,2290.6193391845013
199,71520,4,Rowan,Unknown,6020,Unknown,599,Poultry - Broiler,-80.3804,35.7013,4573.603280571721
85,36960,4,Burke,Unknown,8024,Unknown,341,Poultry - Broiler,-81.4442,35.6919,2603.6706488730497
335,39284,2,Catawba,Unknown,1809,Unknown,303,Poultry - Broiler,-81.0913,35.7007,2313.5255325763464
241,79600,4,Davidson,Unknown,5535,Unknown,667,Poultry - Broiler,-80.2215,35.6851,5092.810330786875
254,39800,2,Davidson,Unknown,2622,Unknown,333,Poultry - Broiler,-80.2219,35.6966,2542.5874664947964
287,55440,6,Burke,4 WAY FARMS LLC,3561,Unknown,511,Poultry - Broiler,-81.5224,35.6638,3901.688274410934
481,19642,1,Catawba,Unknown,628,Unknown,151,Poultry - Broiler,-81.0563,35.6928,1152.9450673895324
87,24735,3,Iredell,Unknown,8690,Unknown,378,Poultry - Layer,-80.9048,35.6877,2886.1803673724717
87,16490,2,Iredell,Unknown,5793,Unknown,252,Poultry - Layer,-80.8675,35.6814,1924.1202449149812
228,18480,2,Burke,Unknown,1491,Unknown,170,Poultry - Broiler,-81.4582,35.6741,1298.017625537884
302,157136,8,Catawba,CAMP CREEK FARMS LLC,8020,Unknown,1211,Poultry - Broiler,-81.4609,35.637,9246.466732508105
335,19642,1,Catawba,Unknown,901,Unknown,151,Poultry - Broiler,-81.1665,35.673,1152.9450673895324
474,39284,2,Catawba,Unknown,1278,Unknown,303,Poultry - Broiler,-81.0639,35.6861,2313.5255325763464
344,78568,4,Catawba,LONG ISLAND FARMS LLC,3517,Unknown,605,Poultry - Broiler,-81.0362,35.658,4619.415667355411
372,17880,1,Rowan,Unknown,806,Unknown,150,Poultry - Broiler,-80.7213,35.6567,1145.3096695922507
200,18480,2,Burke,Unknown,1700,Unknown,170,Poultry - Broiler,-81.4835,35.6543,1298.017625537884
398,274988,14,Catawba,Unknown,10648,Unknown,2119,Poultry - Broiler,-81.1734,35.6344,16179.40793243986
823,39284,2,Catawba,Unknown,736,Unknown,303,Poultry - Broiler,-81.0937,35.6505,2313.5255325763464
93,78568,4,Catawba,IV B FARMS LLC,13011,Unknown,605,Poultry - Broiler,-81.0016,35.6353,4619.415667355411
437,17880,1,Rowan,Unknown,687,Unknown,150,Poultry - Broiler,-80.7648,35.6479,1145.3096695922507
184,36960,4,Burke,Unknown,3707,Unknown,341,Poultry - Broiler,-81.4973,35.6468,2603.6706488730497
504,17880,1,Rowan,CJ REALTY LLC,595,Unknown,150,Poultry - Broiler,-80.7385,35.6301,1145.3096695922507
42,36960,4,Burke,Unknown,16238,Unknown,341,Poultry - Broiler,-81.5384,35.6135,2603.6706488730497
69,27720,3,Burke,Unknown,7391,Unknown,255,Poultry - Broiler,-81.5256,35.6279,1947.026438306826
80,36960,4,Burke,Unknown,8525,Unknown,341,Poultry - Broiler,-81.5191,35.6303,2603.6706488730497
684,39284,2,Catawba,Unknown,886,Unknown,303,Poultry - Broiler,-81.298,35.6133,2313.5255325763464
624,117852,6,Catawba,Unknown,2910,Unknown,908,Poultry - Broiler,-81.2009,35.6151,6932.941199931757
836,39284,2,Catawba,Unknown,725,Unknown,303,Poultry - Broiler,-81.1244,35.6177,2313.5255325763464
111,78568,4,Catawba,Unknown,10901,Unknown,605,Poultry - Broiler,-80.9964,35.6245,4619.415667355411
145,79600,4,Davidson,Unknown,9200,Unknown,667,Poultry - Broiler,-80.1466,35.6143,5092.810330786875
49,36960,4,Burke,Unknown,13918,Unknown,341,Poultry - Broiler,-81.5494,35.6068,2603.6706488730497
106,55440,6,Burke,Unknown,9642,Unknown,511,Poultry - Broiler,-81.5185,35.6081,3901.688274410934
492,78568,4,Catawba,Unknown,2459,Unknown,605,Poultry - Broiler,-81.3688,35.5769,4619.415667355411
253,78568,4,Catawba,L & L FARMS,4783,Unknown,605,Poultry - Broiler,-81.0431,35.5878,4619.415667355411
159,9240,1,Burke,Unknown,1069,Unknown,85,Poultry - Broiler,-81.5513,35.5882,649.008812768942
367,39284,2,Catawba,Unknown,1651,Unknown,303,Poultry - Broiler,-81.4858,35.5935,2313.5255325763464
813,73566,6,Lincoln,Unknown,1333,Unknown,542,Poultry - Broiler,-81.4361,35.5565,4138.385606126666
145,39284,2,Catawba,Unknown,4179,Unknown,303,Poultry - Broiler,-81.4272,35.5955,2313.5255325763464
418,78568,4,Catawba,Unknown,2895,Unknown,605,Poultry - Broiler,-81.3528,35.5714,4619.415667355411
604,78568,4,Catawba,Unknown,2003,Unknown,605,Poultry - Broiler,-81.1362,35.5694,4619.415667355411
259,71520,4,Rowan,Unknown,4625,Unknown,599,Poultry - Broiler,-80.3202,35.5576,4573.603280571721
75,39284,2,Catawba,Unknown,8080,Unknown,303,Poultry - Broiler,-81.5028,35.5776,2313.5255325763464
285,58926,3,Catawba,HOOD FARM LLC,3186,Unknown,454,Poultry - Broiler,-81.4714,35.5772,3466.4705999658786
291,39284,2,Catawba,HOOD FARM LLC,2082,Unknown,303,Poultry - Broiler,-81.4692,35.5739,2313.5255325763464
663,58926,3,Catawba,Unknown,1370,Unknown,454,Poultry - Broiler,-81.4113,35.5667,3466.4705999658786
577,78568,4,Catawba,Unknown,2097,Unknown,605,Poultry - Broiler,-81.3809,35.5747,4619.415667355411
44,78568,4,Catawba,LITTLE FAMILY FARM LLC,27500,Unknown,605,Poultry - Broiler,-81.0455,35.5644,4619.415667355411
48,59436,4,Cleveland,Unknown,19167,Unknown,460,Poultry - Broiler,-81.5811,35.5504,3512.282986749569
219,44577,3,Cleveland,Unknown,3151,Unknown,345,Poultry - Broiler,-81.5445,35.5388,2634.2122400621765
692,12261,1,Lincoln,Unknown,260,Unknown,90,Poultry - Broiler,-81.4442,35.5591,687.1858017553504
693,49044,4,Lincoln,Unknown,1042,Unknown,361,Poultry - Broiler,-81.4106,35.561,2756.3786048186835
850,73566,6,Lincoln,JUNE BUG FARMS LLC,1275,Unknown,542,Poultry - Broiler,-81.3279,35.5251,4138.385606126666
142,49044,4,Lincoln,Unknown,5085,Unknown,361,Poultry - Broiler,-81.1115,35.5348,2756.3786048186835
263,71520,4,Rowan,Unknown,4555,Unknown,599,Poultry - Broiler,-80.4271,35.5335,4573.603280571721
164,89400,5,Rowan,TREXLER FARMS INC,9134,Unknown,749,Poultry - Broiler,-80.352,35.5377,5718.912950163972
656,49044,4,Lincoln,Unknown,1101,Unknown,361,Poultry - Broiler,-81.4608,35.5316,2756.3786048186835
562,24522,2,Lincoln,Unknown,644,Unknown,181,Poultry - Broiler,-81.3857,35.5363,1382.0070013079824
729,24522,2,Lincoln,Unknown,497,Unknown,181,Poultry - Broiler,-81.3409,35.5386,1382.0070013079824
730,36783,3,Lincoln,Unknown,742,Unknown,271,Poultry - Broiler,-81.3376,35.5312,2069.192803063333
754,49044,4,Lincoln,Unknown,958,Unknown,361,Poultry - Broiler,-81.2839,35.523,2756.3786048186835
164,49044,4,Lincoln,Unknown,4402,Unknown,361,Poultry - Broiler,-81.1399,35.5467,2756.3786048186835
421,71520,4,Rowan,Unknown,2846,Unknown,599,Poultry - Broiler,-80.2878,35.5194,4573.603280571721
486,35760,2,Rowan,THURMAN BURLESON & SONS FARM,1235,Unknown,300,Poultry - Broiler,-80.2343,35.518,2290.6193391845013
172,14859,1,Cleveland,Unknown,1337,Unknown,115,Poultry - Broiler,-81.5559,35.5164,878.0707466873922
681,36783,3,Lincoln,Unknown,796,Unknown,271,Poultry - Broiler,-81.4849,35.5096,2069.192803063333
610,12261,1,Lincoln,Unknown,295,Unknown,90,Poultry - Broiler,-81.4531,35.5283,687.1858017553504
340,73566,6,Lincoln,Unknown,3188,Unknown,542,Poultry - Broiler,-81.4106,35.5342,4138.385606126666
716,98088,8,Lincoln,Unknown,2020,Unknown,723,Poultry - Broiler,-81.2826,35.4959,5520.392607434648
194,24522,2,Lincoln,Unknown,1866,Unknown,181,Poultry - Broiler,-81.11,35.5174,1382.0070013079824
26,79600,4,Davidson,Unknown,51308,Unknown,667,Poultry - Broiler,-80.1448,35.5071,5092.810330786875
267,14859,1,Cleveland,Unknown,861,Unknown,115,Poultry - Broiler,-81.5471,35.5022,878.0707466873922
526,24522,2,Lincoln,Unknown,688,Unknown,181,Poultry - Broiler,-81.4643,35.4782,1382.0070013079824
734,36783,3,Lincoln,Unknown,738,Unknown,271,Poultry - Broiler,-81.4308,35.4871,2069.192803063333
694,122610,10,Lincoln,Unknown,2602,Unknown,903,Poultry - Broiler,-81.4282,35.4811,6894.764210945349
378,49044,4,Lincoln,Unknown,1910,Unknown,361,Poultry - Broiler,-81.3825,35.488,2756.3786048186835
478,36783,3,Lincoln,Unknown,1134,Unknown,271,Poultry - Broiler,-81.3562,35.5057,2069.192803063333
841,49044,4,Lincoln,Unknown,859,Unknown,361,Poultry - Broiler,-81.318,35.5048,2756.3786048186835
108,24522,2,Lincoln,Unknown,3352,Unknown,181,Poultry - Broiler,-81.1883,35.4903,1382.0070013079824
43,12261,1,Lincoln,Unknown,4186,Unknown,90,Poultry - Broiler,-81.0917,35.489,687.1858017553504
216,30358,2,Cabarrus,Unknown,2028,Unknown,219,Poultry - Broiler,-80.7164,35.4931,1672.152117604686
394,60716,4,Cabarrus,Unknown,2218,Unknown,437,Poultry - Broiler,-80.3091,35.5019,3336.6688374120904
460,71520,4,Rowan,Unknown,2604,Unknown,599,Poultry - Broiler,-80.2876,35.5175,4573.603280571721
285,93321,9,Stanly,RICHFIELD CO LLC,7818,Unknown,1114,Poultry - Broiler,-80.2514,35.4597,8505.83314617178
265,89154,6,Cleveland,Unknown,5208,Unknown,690,Poultry - Broiler,-81.5836,35.4906,5268.424480124353
475,29718,2,Cleveland,Unknown,968,Unknown,230,Poultry - Broiler,-81.5368,35.4809,1756.1414933747844
685,118872,8,Cleveland,Unknown,2683,Unknown,919,Poultry - Broiler,-81.5097,35.4572,7016.930575701856
519,89154,6,Cleveland,Unknown,2659,Unknown,690,Poultry - Broiler,-81.479,35.4635,5268.424480124353
587,49044,4,Lincoln,Unknown,1230,Unknown,361,Poultry - Broiler,-81.3533,35.4872,2756.3786048186835
24,14239,1,Mecklenburg,Unknown,26250,Unknown,315,Poultry - Layer,-80.7927,35.4753,2405.1503061437265
58,15179,1,Cabarrus,Unknown,3759,Unknown,109,Poultry - Broiler,-80.7746,35.4725,832.2583599037022
270,30358,2,Cabarrus,FARMERS COVE LLC,1622,Unknown,219,Poultry - Broiler,-80.7178,35.472,1672.152117604686
230,41476,4,Stanly,Unknown,4304,Unknown,495,Poultry - Broiler,-80.2726,35.4662,3779.5219096544274
112,20738,2,Stanly,TALLEY FARMS,4429,Unknown,248,Poultry - Broiler,-80.184,35.4622,1893.5786537258543
519,14239,1,Warren,Unknown,397,Unknown,103,Poultry - Broiler,-78.1619,36.5417,786.4459731200121
428,44936,2,Northampton,Unknown,1514,Unknown,324,Poultry - Broiler,-77.5417,36.5322,2473.8688863192615
360,44936,2,Northampton,Unknown,1800,Unknown,324,Poultry - Broiler,-77.39,36.5365,2473.8688863192615
223,14239,1,Granville,Unknown,2413,Unknown,269,Poultry - Layer,-78.6797,36.5142,2053.9220074687696
436,14239,1,Warren,Unknown,472,Unknown,103,Poultry - Broiler,-78.1732,36.5334,786.4459731200121
433,89872,4,Northampton,Unknown,2988,Unknown,647,Poultry - Broiler,-77.7243,36.5061,4940.102374841241
647,14239,1,Warren,Unknown,318,Unknown,103,Poultry - Broiler,-78.1831,36.5063,786.4459731200121
220,44936,2,Northampton,WILLIAMS FARMS OF N CAROLINA,2945,Unknown,324,Poultry - Broiler,-77.758,36.5039,2473.8688863192615
264,14239,1,Vance,Unknown,2614,Unknown,345,Poultry - Layer,-78.4275,36.4731,2634.2122400621765
694,14239,2,Warren,Unknown,297,Unknown,103,Poultry - Broiler,-78.1791,36.4625,786.4459731200121
127,14239,2,Granville,Unknown,4236,Unknown,269,Poultry - Layer,-78.5863,36.4388,2053.9220074687696
635,14239,1,Warren,Unknown,324,Unknown,103,Poultry - Broiler,-78.2217,36.4438,786.4459731200121
320,14239,2,Warren,Unknown,644,Unknown,103,Poultry - Broiler,-77.9236,36.4279,786.4459731200121
772,14239,2,Warren,Unknown,267,Unknown,103,Poultry - Broiler,-78.2414,36.4352,786.4459731200121
263,14239,1,Warren,HERITAGE BREEDERS LLC,783,Unknown,103,Poultry - Broiler,-78.2437,36.3871,786.4459731200121
528,26824,2,Halifax,Unknown,970,Unknown,256,Poultry - Broiler,-77.7389,36.3886,1954.6618361041078
353,14239,2,Warren,Unknown,584,Unknown,103,Poultry - Broiler,-78.0455,36.3827,786.4459731200121
602,53648,4,Halifax,Unknown,1701,Unknown,512,Poultry - Broiler,-77.697,36.3481,3909.3236722082156
373,67404,3,Northampton,Unknown,2601,Unknown,485,Poultry - Broiler,-77.3468,36.3563,3703.1679316816103
514,14239,2,Warren,Unknown,401,Unknown,103,Poultry - Broiler,-78.2263,36.3289,786.4459731200121
1196,89872,4,Northampton,ODOM PRISON FARM,1082,Unknown,647,Poultry - Broiler,-77.4379,36.3253,4940.102374841241
1793,40236,3,Halifax,"CALEDONIA PRISON FARM,",428,Unknown,384,Poultry - Broiler,-77.4452,36.2978,2931.992754156162
440,14239,1,Warren,Unknown,468,Unknown,103,Poultry - Broiler,-78.2411,36.2676,786.4459731200121
51,14239,3,Warren,Unknown,4039,Unknown,103,Poultry - Broiler,-78.141,36.2773,786.4459731200121
1047,26824,2,Halifax,Unknown,489,Unknown,256,Poultry - Broiler,-77.7107,36.2672,1954.6618361041078
98,14239,1,Vance,Unknown,7041,Unknown,345,Poultry - Layer,-78.4922,36.2447,2634.2122400621765
282,13048,1,Franklin,Unknown,1270,Unknown,179,Poultry - Broiler,-78.2674,36.256,1366.7362057134192
666,13412,1,Halifax,Unknown,384,Unknown,128,Poultry - Broiler,-77.5548,36.2442,977.3309180520539
313,14239,1,Warren,Unknown,658,Unknown,103,Poultry - Broiler,-78.1014,36.2423,786.4459731200121
305,26096,2,Franklin,Unknown,2354,Unknown,359,Poultry - Broiler,-78.3775,36.2105,2741.10780922412
661,13412,1,Halifax,Unknown,387,Unknown,128,Poultry - Broiler,-77.85,36.1768,977.3309180520539
773,53648,4,Halifax,Unknown,1325,Unknown,512,Poultry - Broiler,-77.5281,36.1992,3909.3236722082156
662,26824,2,Halifax,"GREEN PASTURE FARM LLC,",773,Unknown,256,Poultry - Broiler,-77.7804,36.1547,1954.6618361041078
406,13048,1,Franklin,Unknown,882,Unknown,179,Poultry - Broiler,-78.1131,36.1498,1366.7362057134192
516,148400,10,Nash,Red Hill Eggs LLC,5880,Unknown,1517,Poultry - Broiler,-77.9444,36.1164,11582.898458476295
467,29680,2,Nash,Unknown,1298,Unknown,303,Poultry - Broiler,-77.916,36.1466,2313.5255325763464
835,53648,4,Halifax,Unknown,1226,Unknown,512,Poultry - Broiler,-77.5398,36.1819,3909.3236722082156
98,26096,2,Franklin,Unknown,7327,Unknown,359,Poultry - Broiler,-78.3509,36.1241,2741.10780922412
395,13048,1,Franklin,Unknown,906,Unknown,179,Poultry - Broiler,-78.204,36.1272,1366.7362057134192
576,26096,2,Franklin,Unknown,1247,Unknown,359,Poultry - Broiler,-78.1121,36.1365,2741.10780922412
567,29680,2,Nash,Unknown,1069,Unknown,303,Poultry - Broiler,-77.9495,36.1266,2313.5255325763464
522,29680,2,Nash,Unknown,1161,Unknown,303,Poultry - Broiler,-77.9137,36.1404,2313.5255325763464
762,29680,2,Nash,Unknown,795,Unknown,303,Poultry - Broiler,-77.8476,36.1326,2313.5255325763464
982,44520,3,Nash,SUNNY HILL FARM LLC,927,Unknown,455,Poultry - Broiler,-77.7099,36.1259,3474.1059977631603
770,26824,2,Halifax,Unknown,665,Unknown,256,Poultry - Broiler,-77.5363,36.1527,1954.6618361041078
320,26096,2,Franklin,Unknown,2244,Unknown,359,Poultry - Broiler,-78.1005,36.1327,2741.10780922412
149,29680,2,Nash,Unknown,4067,Unknown,303,Poultry - Broiler,-78.0473,36.1272,2313.5255325763464
215,29680,2,Nash,Unknown,2819,Unknown,303,Poultry - Broiler,-78.0111,36.1118,2313.5255325763464
750,29680,2,Nash,Unknown,808,Unknown,303,Poultry - Broiler,-77.8709,36.1239,2313.5255325763464
870,14840,1,Nash,Unknown,349,Unknown,152,Poultry - Broiler,-77.859,36.1255,1160.580465186814
635,40236,3,Halifax,Unknown,1209,Unknown,384,Poultry - Broiler,-77.4539,36.1173,2931.992754156162
183,14239,2,Granville,Unknown,2940,Unknown,269,Poultry - Layer,-78.5417,36.093,2053.9220074687696
693,14840,1,Nash,Unknown,439,Unknown,152,Poultry - Broiler,-77.8848,36.1168,1160.580465186814
782,29680,2,Nash,Unknown,775,Unknown,303,Poultry - Broiler,-77.8751,36.1134,2313.5255325763464
977,103712,8,Edgecombe,Unknown,1636,Unknown,799,Poultry - Broiler,-77.6447,36.0782,6100.682840028056
363,59360,4,Nash,Unknown,3344,Unknown,607,Poultry - Broiler,-78.0251,36.0562,4634.686462949974
483,59360,4,Nash,Unknown,2513,Unknown,607,Poultry - Broiler,-77.9872,36.0574,4634.686462949974
590,59360,4,Nash,Unknown,2058,Unknown,607,Poultry - Broiler,-77.9053,36.0541,4634.686462949974
523,29680,2,Nash,Unknown,1159,Unknown,303,Poultry - Broiler,-77.8641,36.0766,2313.5255325763464
706,59360,4,Nash,Unknown,1720,Unknown,607,Poultry - Broiler,-77.8021,36.0585,4634.686462949974
989,25928,2,Edgecombe,Unknown,404,Unknown,200,Poultry - Broiler,-77.6296,36.0789,1527.0795594563342
1009,26824,2,Halifax,Unknown,507,Unknown,256,Poultry - Broiler,-77.4541,36.0964,1954.6618361041078
172,14239,1,Wake,OAK HILL RANCH LLC,3860,Unknown,332,Poultry - Layer,-78.7364,36.0545,2534.9520686975147
370,39144,3,Franklin,Unknown,2908,Unknown,538,Poultry - Broiler,-78.1564,36.0387,4107.844014937539
408,29680,2,Nash,Unknown,1485,Unknown,303,Poultry - Broiler,-78.0506,36.0578,2313.5255325763464
333,26096,2,Franklin,Unknown,2156,Unknown,359,Poultry - Broiler,-78.1634,36.0387,2741.10780922412
401,13048,1,Franklin,Unknown,893,Unknown,179,Poultry - Broiler,-78.1816,36.0214,1366.7362057134192
321,29680,2,Nash,Unknown,1888,Unknown,303,Poultry - Broiler,-78.0497,36.0341,2313.5255325763464
878,25928,2,Edgecombe,Unknown,456,Unknown,200,Poultry - Broiler,-77.6906,36.0314,1527.0795594563342
851,51856,4,Edgecombe,Unknown,940,Unknown,400,Poultry - Broiler,-77.4725,36.0231,3054.1591189126684
945,39092,4,Martin,Unknown,595,Unknown,281,Poultry - Broiler,-77.3669,36.0199,2145.5467810361497
444,118720,8,Nash,Unknown,5468,Unknown,1214,Poultry - Broiler,-78.0279,36.0084,9269.372925899948
622,74200,5,Nash,Rose Poultry Farm,2441,Unknown,759,Poultry - Broiler,-77.9865,36.0225,5795.266928136788
878,25928,2,Edgecombe,Unknown,456,Unknown,200,Poultry - Broiler,-77.706,36.0083,1527.0795594563342
1138,51856,4,Edgecombe,Unknown,703,Unknown,400,Poultry - Broiler,-77.6893,36.0055,3054.1591189126684
471,77784,6,Edgecombe,NWG II ENTERPRISES LLC et al,2544,Unknown,599,Poultry - Broiler,-77.6324,35.9871,4573.603280571721
546,51856,4,Edgecombe,Unknown,1465,Unknown,400,Poultry - Broiler,-77.6194,36.0177,3054.1591189126684
201,13048,1,Franklin,Unknown,1781,Unknown,179,Poultry - Broiler,-78.1797,35.9911,1366.7362057134192
152,26096,2,Franklin,Unknown,4724,Unknown,359,Poultry - Broiler,-78.1579,35.9968,2741.10780922412
590,29680,2,Nash,Unknown,1027,Unknown,303,Poultry - Broiler,-77.956,36.0053,2313.5255325763464
968,51856,4,Edgecombe,Unknown,826,Unknown,400,Poultry - Broiler,-77.6651,35.9906,3054.1591189126684
605,38892,3,Edgecombe,Unknown,992,Unknown,300,Poultry - Broiler,-77.6166,36.008,2290.6193391845013
690,51856,4,Edgecombe,Unknown,1159,Unknown,400,Poultry - Broiler,-77.4624,36.0045,3054.1591189126684
158,26096,2,Franklin,Unknown,4544,Unknown,359,Poultry - Broiler,-78.183,35.9778,2741.10780922412
811,29680,2,Nash,Unknown,747,Unknown,303,Poultry - Broiler,-78.073,35.9717,2313.5255325763464
764,59360,4,Nash,Unknown,1589,Unknown,607,Poultry - Broiler,-77.9855,36.0022,4634.686462949974
542,133560,9,Nash,Unknown,5041,Unknown,1366,Poultry - Broiler,-77.9494,35.9322,10429.953391086763
834,14239,2,Wake,Unknown,796,Unknown,332,Poultry - Layer,-78.4134,35.9438,2534.9520686975147
160,26096,2,Franklin,Unknown,4488,Unknown,359,Poultry - Broiler,-78.1843,35.9733,2741.10780922412
425,59360,4,Nash,Unknown,2856,Unknown,607,Poultry - Broiler,-78.019,35.9828,4634.686462949974
896,44520,3,Nash,Unknown,1016,Unknown,455,Poultry - Broiler,-77.9846,35.9564,3474.1059977631603
903,59360,4,Nash,Unknown,1344,Unknown,607,Poultry - Broiler,-77.9814,35.9389,4634.686462949974
347,59360,4,Nash,OAK LEVEL POULTRY FARM LLC,3499,Unknown,607,Poultry - Broiler,-77.879,35.9391,4634.686462949974
853,77784,6,Edgecombe,Unknown,1404,Unknown,599,Poultry - Broiler,-77.6614,35.956,4573.603280571721
318,29680,2,Nash,Unknown,1906,Unknown,303,Poultry - Broiler,-78.0786,35.9432,2313.5255325763464
587,29680,2,Nash,Unknown,1032,Unknown,303,Poultry - Broiler,-78.0699,35.9551,2313.5255325763464
417,29680,2,Nash,Unknown,1453,Unknown,303,Poultry - Broiler,-78.0633,35.9454,2313.5255325763464
762,29680,2,Nash,Unknown,795,Unknown,303,Poultry - Broiler,-78.0185,35.9345,2313.5255325763464
201,26096,2,Franklin,Unknown,3572,Unknown,359,Poultry - Broiler,-78.2215,35.9186,2741.10780922412
